"68","1506","鞋靴箱包","50006843","女鞋","50012047","雨鞋","0","0","",""
"69","1814","时尚服饰","16","女装/女士精品","50000671","T恤","0","0","",""
"70","1814","时尚服饰","16","女装/女士精品","1623","半身裙","0","0","",""
"71","1814","时尚服饰","16","女装/女士精品","121412004","背心吊带","0","0","",""
"72","1814","时尚服饰","16","女装/女士精品","162104","衬衫","0","0","",""
"73","1814","时尚服饰","16","女装/女士精品","1629","大码女装","0","0","",""
"74","1814","时尚服饰","16","女装/女士精品","50011277","短外套","0","0","",""
"75","1814","时尚服饰","16","女装/女士精品","50008901","风衣","0","0","",""
"76","1814","时尚服饰","16","女装/女士精品","162116","蕾丝衫/雪纺衫","0","0","",""
"77","1814","时尚服饰","16","女装/女士精品","50010850","连衣裙","0","0","",""
"78","1814","时尚服饰","16","女装/女士精品","50013196","马夹","0","0","",""
"79","1814","时尚服饰","16","女装/女士精品","50013194","毛呢外套","0","0","",""
"80","1814","时尚服饰","16","女装/女士精品","162103","毛衣","0","0","",""
"81","1814","时尚服饰","16","女装/女士精品","50000697","毛针织衫","0","0","",""
"82","1814","时尚服饰","16","女装/女士精品","50008900","棉衣/棉服","0","0","",""
"83","1814","时尚服饰","16","女装/女士精品","121434004","抹胸","0","0","",""
"84","1814","时尚服饰","16","女装/女士精品","162205","牛仔裤","0","0","",""
"85","1814","时尚服饰","16","女装/女士精品","50008905","皮草","0","0","",""
"86","1814","时尚服饰","16","女装/女士精品","50008904","皮衣","0","0","",""
"87","1814","时尚服饰","16","女装/女士精品","50008898","卫衣/绒衫","0","0","",""
"88","1814","时尚服饰","16","女装/女士精品","50008897","西装","0","0","",""
"89","1814","时尚服饰","16","女装/女士精品","50008899","羽绒服","0","0","",""
"90","1814","时尚服饰","16","女装/女士精品","50000852","中老年女装","0","0","",""
"91","1506","鞋靴箱包","50006842","箱包皮具/热销女包/男包","121400005","卡包","0","0","",""
"92","1506","鞋靴箱包","50006842","箱包皮具/热销女包/男包","121400006","卡套","0","0","",""
"93","1506","鞋靴箱包","50006842","箱包皮具/热销女包/男包","50050199","旅行袋","0","0","",""
"94","1506","鞋靴箱包","50006842","箱包皮具/热销女包/男包","50012019","旅行箱","0","0","",""
"95","1506","鞋靴箱包","50006842","箱包皮具/热销女包/男包","122654005","男士包袋","0","0","",""
"96","1506","鞋靴箱包","50006842","箱包皮具/热销女包/男包","50012010","女士包袋","0","0","",""
"97","1506","鞋靴箱包","50006842","箱包皮具/热销女包/男包","121434005","钱包","0","0","",""
"98","1506","鞋靴箱包","50006842","箱包皮具/热销女包/男包","121384005","手机包","0","0","",""
"99","1506","鞋靴箱包","50006842","箱包皮具/热销女包/男包","122690003","双肩背包","0","0","",""
"100","1506","鞋靴箱包","50006842","箱包皮具/热销女包/男包","50026617","箱包相关配件","0","0","",""
"101","1506","鞋靴箱包","50006842","箱包皮具/热销女包/男包","121392003","钥匙包","0","0","",""
"102","1506","鞋靴箱包","50006842","箱包皮具/热销女包/男包","121368002","证件包","0","0","",""
"103","581","家电数码","50008090","3C数码配件","111703","3G无线上网卡设备","0","0","",""
"104","581","家电数码","50008090","3C数码配件","50024104","电教产品配件","0","0","",""
"105","581","家电数码","50008090","3C数码配件","50024098","平板电脑配件","0","0","",""
"106","581","家电数码","50008090","3C数码配件","50008681","其它配件","0","0","",""
"107","581","家电数码","50008090","3C数码配件","50008482","数码相框","0","0","",""
"108","581","家电数码","50008090","3C数码配件","50009211","移动电源","0","0","",""
"109","1756","其他","50018222","DIY电脑","110308","DIY兼容机","0","0","",""
"110","1756","其他","50018222","DIY电脑","124046001","DIY一体机","0","0","",""
"111","581","家电数码","50012164","闪存卡/U盘/存储/移动硬盘","50012167","记忆棒","0","0","",""
"112","581","家电数码","50012164","闪存卡/U盘/存储/移动硬盘","50012165","普通U盘","0","0","",""
"113","581","家电数码","50012164","闪存卡/U盘/存储/移动硬盘","50012166","闪存卡","0","0","",""
"114","581","家电数码","50012164","闪存卡/U盘/存储/移动硬盘","200668001","手机U盘","0","0","",""
"115","581","家电数码","50012164","闪存卡/U盘/存储/移动硬盘","125076025","移动固态硬盘","0","0","",""
"116","581","家电数码","50012164","闪存卡/U盘/存储/移动硬盘","110507","移动硬盘","0","0","",""
"117","817","家居生活","50012082","厨房电器","50005929","保健/养生/煎药壶","0","0","",""
"118","817","家居生活","50012082","厨房电器","50004204","冰淇淋机","0","0","",""
"119","817","家居生活","50012082","厨房电器","127458001","厨师机","0","0","",""
"120","817","家居生活","50012082","厨房电器","50004363","电饼铛/可丽饼机","0","0","",""
"121","817","家居生活","50012082","厨房电器","50008330","电茶炉/煮茶器","0","0","",""
"122","817","家居生活","50012082","厨房电器","350502","电磁炉","0","0","",""
"123","817","家居生活","50012082","厨房电器","50004399","电动打蛋器","0","0","",""
"124","817","家居生活","50012082","厨房电器","50013008","电饭煲","0","0","",""
"125","817","家居生活","50012082","厨房电器","50008366","电烤炉","0","0","",""
"126","817","家居生活","50012082","厨房电器","50002894","电烤箱","0","0","",""
"127","817","家居生活","50012082","厨房电器","50012960","电热/火锅","0","0","",""
"128","817","家居生活","50012082","厨房电器","50013007","电热杯","0","0","",""
"129","817","家居生活","50012082","厨房电器","50008369","电热饭盒","0","0","",""
"130","817","家居生活","50012082","厨房电器","50003695","电热水壶","0","0","",""
"131","817","家居生活","50012082","厨房电器","50015397","电陶炉","0","0","",""
"132","817","家居生活","50012082","厨房电器","50013009","电压力锅","0","0","",""
"133","817","家居生活","50012082","厨房电器","50003987","电炸锅","0","0","",""
"134","817","家居生活","50012082","厨房电器","50013010","电蒸锅","0","0","",""
"135","817","家居生活","50012082","厨房电器","50013011","电炖/煮粥锅/文火炉","0","0","",""
"136","817","家居生活","50012082","厨房电器","350709","定时器/提醒器","0","0","",""
"137","817","家居生活","50012082","厨房电器","50008556","豆浆机","0","0","",""
"138","817","家居生活","50012082","厨房电器","201173319","多功能料理锅","0","0","",""
"139","817","家居生活","50012082","厨房电器","50000013","多士炉","0","0","",""
"140","817","家居生活","50012082","厨房电器","50013035","果蔬消毒清洗机","0","0","",""
"141","817","家居生活","50012082","厨房电器","201222213","家用气泡水机","0","0","",""
"142","817","家居生活","50012082","厨房电器","50012097","搅拌/料理机","0","0","",""
"143","817","家居生活","50012082","厨房电器","50013039","绞肉/碎肉机","0","0","",""
"144","817","家居生活","50012082","厨房电器","350504","净水器","0","0","",""
"145","817","家居生活","50012082","厨房电器","350507","咖啡机","0","0","",""
"146","817","家居生活","50012082","厨房电器","50018103","面包机","0","0","",""
"147","817","家居生活","50012082","厨房电器","50006844","面条机","0","0","",""
"148","817","家居生活","50012082","厨房电器","127684027","破壁机","0","0","",""
"149","817","家居生活","50012082","厨房电器","50002896","食物垃圾处理机","0","0","",""
"150","817","家居生活","50012082","厨房电器","50002535","酸奶机","0","0","",""
"151","817","家居生活","50012082","厨房电器","50002809","微波炉","0","0","",""
"152","817","家居生活","50012082","厨房电器","50002893","饮水机","0","0","",""
"153","817","家居生活","50012082","厨房电器","124212007","原汁机","0","0","",""
"154","817","家居生活","50012082","厨房电器","50018218","榨汁机","0","0","",""
"155","817","家居生活","50012082","厨房电器","50002898","煮蛋器/蒸蛋器","0","0","",""
"156","1756","其他","122718004","家庭保健","122632010","急救护理","0","0","",""
"157","1756","其他","122718004","家庭保健","122624007","计生避孕","0","0","",""
"158","1756","其他","122718004","家庭保健","122642004","康复辅助","0","0","",""
"159","1756","其他","122718004","家庭保健","122656008","普通诊察","0","0","",""
"160","2060","个护清洁","50002768","个人护理/保健/按摩器材","50018406","按摩椅/沙发","0","0","",""
"161","2060","个护清洁","50002768","个人护理/保健/按摩器材","50009106","保健护具(护腰/膝/腿/颈)","0","0","",""
"162","2060","个护清洁","50002768","个人护理/保健/按摩器材","350213","电吹风","0","0","",""
"163","2060","个护清洁","50002768","个人护理/保健/按摩器材","201223401","电动搓澡仪/洗澡仪","0","0","",""
"164","2060","个护清洁","50002768","个人护理/保健/按摩器材","50023690","家用护理辅助器材","0","0","",""
"165","2060","个护清洁","50002768","个人护理/保健/按摩器材","50002916","矫姿用品","0","0","",""
"166","2060","个护清洁","50002768","个人护理/保健/按摩器材","50023688","经络保健器材","0","0","",""
"167","2060","个护清洁","50002768","个人护理/保健/按摩器材","50010401","卷/直发器","0","0","",""
"168","2060","个护清洁","50002768","个人护理/保健/按摩器材","201197902","离子梳/电动梳","0","0","",""
"169","2060","个护清洁","50002768","个人护理/保健/按摩器材","127828005","暖宫带","0","0","",""
"170","2060","个护清洁","50002768","个人护理/保健/按摩器材","201228804","皮肤测试仪器","0","0","",""
"171","2060","个护清洁","50002768","个人护理/保健/按摩器材","350210","其它个人护理","0","0","",""
"172","2060","个护清洁","50002768","个人护理/保健/按摩器材","201156204","生发仪","0","0","",""
"173","2060","个护清洁","50002768","个人护理/保健/按摩器材","350712","体重秤/健康秤","0","0","",""
"174","2060","个护清洁","50002768","个人护理/保健/按摩器材","350201","剃须刀","0","0","",""
"175","817","家居生活","50012100","生活电器","200906001","擦地/拖地机器人","0","0","",""
"176","817","家居生活","50012100","生活电器","121422058","擦鞋器","0","0","",""
"177","817","家居生活","50012100","生活电器","121474016","超声波清洗机","0","0","",""
"178","817","家居生活","50012100","生活电器","50017072","抽湿器/除湿器","0","0","",""
"179","817","家居生活","50012100","生活电器","124252007","除螨仪","0","0","",""
"180","817","家居生活","50012100","生活电器","201207203","电动清洁刷","0","0","",""
"181","817","家居生活","50012100","生活电器","200978002","电动拖把/电动扫把","0","0","",""
"182","817","家居生活","50012100","生活电器","50008557","电风扇","0","0","",""
"183","817","家居生活","50012100","生活电器","50008542","电话机(有绳/无绳/网络)","0","0","",""
"184","817","家居生活","50012100","生活电器","50000360","电热毯","0","0","",""
"185","817","家居生活","50012100","生活电器","50008552","电熨斗","0","0","",""
"186","817","家居生活","50012100","生活电器","50018327","吊扇","0","0","",""
"187","817","家居生活","50012100","生活电器","50008563","对讲机","0","0","",""
"188","817","家居生活","50012100","生活电器","121434057","干鞋器","0","0","",""
"189","817","家居生活","50012100","生活电器","50012101","干衣机","0","0","",""
"190","817","家居生活","50012100","生活电器","50013195","挂烫机","0","0","",""
"191","817","家居生活","50012100","生活电器","127442005","家用新风机","0","0","",""
"192","817","家居生活","50012100","生活电器","350407","加湿器","0","0","",""
"193","817","家居生活","50012100","生活电器","50017589","空调扇","0","0","",""
"194","817","家居生活","50012100","生活电器","350402","空气净化/氧吧","0","0","",""
"195","817","家居生活","50012100","生活电器","125170007","空气净化机器人","0","0","",""
"196","817","家居生活","50012100","生活电器","350310","毛球修剪器","0","0","",""
"197","817","家居生活","50012100","生活电器","350404","暖风机/取暖器","0","0","",""
"198","817","家居生活","50012100","生活电器","50008544","其它生活家电","0","0","",""
"199","817","家居生活","50012100","生活电器","201228812","取暖桌","0","0","",""
"200","817","家居生活","50012100","生活电器","50008555","扫地机器人","0","0","",""
"201","817","家居生活","50012100","生活电器","50012135","生活家电配件","0","0","",""
"202","817","家居生活","50012100","生活电器","50008554","吸尘器","0","0","",""
"203","817","家居生活","50012100","生活电器","127354001","洗地机","0","0","",""
"204","817","家居生活","50012100","生活电器","121468015","蒸汽清洁机","0","0","",""
"205","817","家居生活","50012100","生活电器","50008553","蒸汽刷/手持挂烫机","0","0","",""
"206","817","家居生活","50012100","生活电器","50022648","蒸汽拖把","0","0","",""
"207","1363","彩妆护肤","50010788","彩妆/香水/美妆工具","125172008","旅行装/体验装","0","0","",""
"208","1363","彩妆护肤","50010788","彩妆/香水/美妆工具","121460005","美甲工具","0","0","",""
"209","1363","彩妆护肤","50010788","彩妆/香水/美妆工具","50010814","其它彩妆","0","0","",""
"210","1363","彩妆护肤","50010788","彩妆/香水/美妆工具","50010813","身体彩妆","0","0","",""
"211","1363","彩妆护肤","50010788","彩妆/香水/美妆工具","50010815","香水","0","0","",""
"212","2060","个护清洁","50023282","美发护发/假发","50023293","头发造型","0","0","",""
"213","2060","个护清洁","50023282","美发护发/假发","121396029","洗发水","0","0","",""
"214","2060","个护清洁","50023282","美发护发/假发","121476023","洗护套装","0","0","",""
"215","2060","个护清洁","1801","美容护肤/美体/精油","50011978","化妆水/爽肤水","0","0","",""
"216","2060","个护清洁","1801","美容护肤/美体/精油","50011977","洁面","0","0","",""
"217","2060","个护清洁","1801","美容护肤/美体/精油","125178006","旅行装/体验装","0","0","",""
"218","2060","个护清洁","1801","美容护肤/美体/精油","50011996","面部按摩霜","0","0","",""
"219","2060","个护清洁","1801","美容护肤/美体/精油","50011993","面部护理套装","0","0","",""
"220","2060","个护清洁","1801","美容护肤/美体/精油","50011997","面部磨砂/去角质","0","0","",""
"221","2060","个护清洁","1801","美容护肤/美体/精油","50011991","其他保养","0","0","",""
"222","2060","个护清洁","1801","美容护肤/美体/精油","50011980","乳液/面霜","0","0","",""
"223","2060","个护清洁","1801","美容护肤/美体/精油","50011990","卸妆","0","0","",""
"224","427","珠宝配饰","50013864","饰品/流行首饰/时尚饰品新","50013877","摆件","0","0","",""
"225","427","珠宝配饰","50013864","饰品/流行首饰/时尚饰品新","121390019","保养鉴定用品","0","0","",""
"226","427","珠宝配饰","50013864","饰品/流行首饰/时尚饰品新","50013878","发饰","0","0","",""
"227","427","珠宝配饰","50013864","饰品/流行首饰/时尚饰品新","123596001","佛珠/木质手串","0","0","",""
"228","427","珠宝配饰","50013864","饰品/流行首饰/时尚饰品新","50013871","脚链","0","0","",""
"229","427","珠宝配饰","50013864","饰品/流行首饰/时尚饰品新","50013875","戒指/指环","0","0","",""
"230","427","珠宝配饰","50013864","饰品/流行首饰/时尚饰品新","50013882","其它首饰","0","0","",""
"231","427","珠宝配饰","50013864","饰品/流行首饰/时尚饰品新","50013869","手链","0","0","",""
"232","427","珠宝配饰","50013864","饰品/流行首饰/时尚饰品新","50013870","手镯","0","0","",""
"233","427","珠宝配饰","50013864","饰品/流行首饰/时尚饰品新","121408038","首饰收纳","0","0","",""
"234","427","珠宝配饰","50013864","饰品/流行首饰/时尚饰品新","50013865","项链","0","0","",""
"235","427","珠宝配饰","50013864","饰品/流行首饰/时尚饰品新","50013868","项坠/吊坠","0","0","",""
"236","427","珠宝配饰","50013864","饰品/流行首饰/时尚饰品新","50013876","胸针","0","0","",""
"237","427","珠宝配饰","50468001","手表","121454006","国产腕表","0","0","",""
"238","427","珠宝配饰","50468001","手表","121474002","怀表","0","0","",""
"239","427","珠宝配饰","50468001","手表","124986002","欧美腕表","0","0","",""
"240","427","珠宝配饰","50468001","手表","124942005","日韩腕表","0","0","",""
"241","427","珠宝配饰","50468001","手表","124688012","瑞士腕表","0","0","",""
"242","427","珠宝配饰","50468001","手表","126232001","实体服务","0","0","",""
"243","427","珠宝配饰","50468001","手表","125026010","智能腕表","0","0","",""
"244","2238","母婴潮童","35","奶粉/辅食/营养品/零食","50014813","其它","0","0","",""
"245","2238","母婴潮童","35","奶粉/辅食/营养品/零食","211104","婴幼儿牛奶粉","0","0","",""
"246","2238","母婴潮童","35","奶粉/辅食/营养品/零食","50018184","婴幼儿羊奶粉","0","0","",""
"247","2238","母婴潮童","35","奶粉/辅食/营养品/零食","127596001","婴幼儿液态奶","0","0","",""
"248","2238","母婴潮童","122650005","童鞋/婴儿鞋/亲子鞋","200584005","板鞋","0","0","",""
"249","2238","母婴潮童","122650005","童鞋/婴儿鞋/亲子鞋","50012351","传统布鞋/手工编织鞋","0","0","",""
"250","2238","母婴潮童","122650005","童鞋/婴儿鞋/亲子鞋","50012343","帆布鞋","0","0","",""
"251","2238","母婴潮童","122650005","童鞋/婴儿鞋/亲子鞋","50012346","凉鞋","0","0","",""
"252","2238","母婴潮童","122650005","童鞋/婴儿鞋/亲子鞋","50012348","棉鞋","0","0","",""
"253","2238","母婴潮童","122650005","童鞋/婴儿鞋/亲子鞋","50012342","皮鞋","0","0","",""
"254","2238","母婴潮童","122650005","童鞋/婴儿鞋/亲子鞋","50012347","皮靴/棉靴","0","0","",""
"255","2238","母婴潮童","122650005","童鞋/婴儿鞋/亲子鞋","50012349","拖鞋","0","0","",""
"256","2238","母婴潮童","122650005","童鞋/婴儿鞋/亲子鞋","50012345","学步/幼童鞋","0","0","",""
"257","2238","母婴潮童","122650005","童鞋/婴儿鞋/亲子鞋","201195801","雪地靴","0","0","",""
"258","2238","母婴潮童","122650005","童鞋/婴儿鞋/亲子鞋","127218010","婴儿步前鞋/袜鞋","0","0","",""
"259","2238","母婴潮童","122650005","童鞋/婴儿鞋/亲子鞋","50012353","雨靴","0","0","",""
"260","2238","母婴潮童","122650005","童鞋/婴儿鞋/亲子鞋","50012341","运动鞋","0","0","",""
"261","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50013189","T恤","0","0","",""
"262","2238","母婴潮童","50008165","童装/婴儿装/亲子装","121364004","背心吊带","0","0","",""
"263","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50010527","衬衫","0","0","",""
"264","2238","母婴潮童","50008165","童装/婴儿装/亲子装","121506001","儿童礼服","0","0","",""
"265","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50152002","儿童旗袍/唐装/民族服装","0","0","",""
"266","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50006584","儿童袜子(0-16岁)","0","0","",""
"267","2238","母婴潮童","50008165","童装/婴儿装/亲子装","121462057","儿童演出服","0","0","",""
"268","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50013618","裤子","0","0","",""
"269","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50010537","连身衣/爬服/哈衣","0","0","",""
"270","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50010524","马甲","0","0","",""
"271","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50010539","毛衣/针织衫","0","0","",""
"272","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50010531","棉袄/棉服","0","0","",""
"273","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50010530","披风/斗篷","0","0","",""
"274","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50006217","其它","0","0","",""
"275","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50012424","亲子装/亲子时装","0","0","",""
"276","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50010540","套装","0","0","",""
"277","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50010518","卫衣/绒衫","0","0","",""
"278","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50016450","校服/校服定制","0","0","",""
"279","2238","母婴潮童","50008165","童装/婴儿装/亲子装","50014512","婴儿礼盒","0","0","",""
"280","817","家居生活","50020808","家居饰品","50020835","摆件","0","0","",""
"281","817","家居生活","50020808","家居饰品","50001290","壁饰","0","0","",""
"282","817","家居生活","50020808","家居饰品","50020834","雕刻工艺","0","0","",""
"283","817","家居生活","50020808","家居饰品","50020846","风铃及配件","0","0","",""
"284","817","家居生活","50020808","家居饰品","50010356","工艺船","0","0","",""
"285","817","家居生活","50020808","家居饰品","50020851","工艺伞","0","0","",""
"286","817","家居生活","50020808","家居饰品","50022440","工艺扇","0","0","",""
"287","817","家居生活","50020808","家居饰品","50024938","花瓶/花器/仿真花/仿真饰品","0","0","",""
"288","817","家居生活","50020808","家居饰品","50020850","家居钟饰/闹钟","0","0","",""
"289","817","家居生活","50020808","家居饰品","50020848","蜡烛/烛台","0","0","",""
"290","817","家居生活","50020808","家居饰品","50022568","其他工艺饰品","0","0","",""
"291","817","家居生活","50020808","家居饰品","50020840","贴饰","0","0","",""
"292","817","家居生活","50020808","家居饰品","50000561","相框/画框","0","0","",""
"293","817","家居生活","50020808","家居饰品","50020854","香薰炉","0","0","",""
"294","817","家居生活","50020808","家居饰品","50020841","照片/照片墙","0","0","",""
"295","817","家居生活","50020808","家居饰品","50020845","装饰挂钩","0","0","",""
"296","817","家居生活","50020808","家居饰品","50020843","装饰挂牌","0","0","",""
"297","817","家居生活","50020808","家居饰品","122632007","装饰画","0","0","",""
"298","817","家居生活","50020808","家居饰品","50020842","装饰架/装饰搁板","0","0","",""
"299","817","家居生活","50020808","家居饰品","50020836","装饰器皿","0","0","",""
"300","2023","食品酒水","50026800","保健食品/膳食营养补充食品","123454001","保健食品","0","0","",""
"301","2023","食品酒水","50026316","咖啡/麦片/冲饮","50010422","成人奶粉","0","0","",""
"302","2023","食品酒水","50026316","咖啡/麦片/冲饮","50008919","其它饮品","0","0","",""
"303","2023","食品酒水","50026316","咖啡/麦片/冲饮","50003860","天然粉粉食品","0","0","",""
"304","2023","食品酒水","50002766","零食/坚果/特产","50008059","其它","0","0","",""
"305","1905","收纳用品","122928002","收纳整理","50025945","其他收纳","0","0","",""
"306","2023","食品酒水","50050359","水产肉类/新鲜蔬果/熟食","127212001","半成品菜","0","0","",""
"307","2023","食品酒水","50050359","水产肉类/新鲜蔬果/熟食","50024607","新鲜蛋糕","0","0","",""
"308","1756","其他","124354002","电动车/配件/交通工具","122682001","电动车零/配件","0","0","",""
"309","1756","其他","124354002","电动车/配件/交通工具","124332005","电动车实体服务","0","0","",""
"310","1756","其他","124354002","电动车/配件/交通工具","122650004","电动车维修工具","0","0","",""
"311","1756","其他","124354002","电动车/配件/交通工具","124386001","电动车整车","0","0","",""
"312","1756","其他","124354002","电动车/配件/交通工具","122660002","电动车装备区","0","0","",""
"313","1756","其他","50013886","户外/登山/野营/旅行用品","50014762","登山杖/手杖","0","0","",""
